id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
sys_00111,sys.bin,72512,72872,360, <C00F>S<0C00> <F709>Y<0400>                                         <0042><7306>  <0083><8803>  Y<FF0F>  <60FF><FF9F>  Y<2D00>  <C08F><105A>                          <0060><0800>      !<0F00>      5<4F01>  <4102><0043>  <00FF><FF04>  <F408>]  Q<0F00>  <F408>]                                          <4302><0043>`,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00112,sys.bin,72912,73400,488,                                     <4301><0043>  <4203><1034>  <F809><20DF>  <F13F><C06F>  <F11F><707F>  <40EF><F90A>  <908F><D01F>                                          <4044><4414>      <F0FF><FF4F>       <F80C>  2<1C00>                                                          2<0A00>  2<0A00>                              <2004>       <800F>      U<FFFF><FFFF><0C00>    ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00113,sys.bin,73408,73458,50, 4<0A00>  <E6FF><FF8F>` <C00F>Q<0C00> <F806>Y<0400> <C01F>U<0C00> <F60A>Z<0400> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00114,sys.bin,73504,73816,312, <C00F>    Y<0400> <6008>    <0084><0200>         Y<0800>  <80FF><6A01>  Y<0800>  '<FF6F>  Y<0800>  <4001><60EF>  Y<0800>  <F07F><64EF>  Y<0800>  <50FE><FF6F>      <0030><4400>                  Q<0F00>  <F408>]  Q<0F00>  <F408>]  Q<0F00>  <F41D><20FE>  A<5F03>  <F2DF><F9FF>  <0080><FF0A>  <70FF><FFFE>   <4102>  <0041><0400>                  <908F><B03F> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00115,sys.bin,73872,74346,474, A<9F00>  <F61F><80DF>                          X<DF00>  <20FF><F30B>  T<AF00>  [<FD05>  <10FE><FE06>  S<FF00>  <C07F><F23F>  <00A0><9F00>  <F80B><50DF>` B<3F00>      <C2FF><0A00>      <B06B>           <0060><DF01>  S<2F00>  W<1E00>  <0030><0300>  <30FF><0300>      <F37F><4424>      <F8FF><FF8F>                              T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00> <00A0><FF1F><FAFA><0B00> <0040>` W,,baja densidad de texto (posible mezcla con datos),revisar
sys_00116,sys.bin,75386,75426,40,`<0042>`  <50FB><0C00>Y<0400>Y<0400> <0092><FFBF><0500>Y<0400>Y<0400> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00117,sys.bin,75432,75450,18,Y<83FF><FFFF><FF08>D<FF3A>Q<F800>[,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00118,sys.bin,76160,76188,28,T<1B03><E12F> V<1B00> `[<45FF><FF0B> 2<FFCC>,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00119,sys.bin,76280,76322,42, <80FF><1B00> X<1B00> ` #<FF05> 2<FFCC><CCFC><0F00>  <F7BF>` ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00120,sys.bin,76388,76452,64,  ] ^  <91FF><1900> ] <40CF>  4<EF04> \<0010><F73F>   <F89F>`Y<04F9><EF04>   ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00121,sys.bin,77532,77570,38,  !<0F00>A<0F00>Q<0E00>  !<0F00>X<0A00>Q<1E00>  !,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00122,sys.bin,78296,78354,58,!<1F00>   <90AF>` R<0CF8><0800>  <F00F>  W<17DF>   <E07F>  \<42BF>`<4100> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00123,sys.bin,78384,78442,58,                1<0F00>  A<FF8D><65FA><2F00>S<0BFA><0600> U,,baja densidad de texto (posible mezcla con datos),revisar
sys_00124,sys.bin,78976,79038,62, X<0800>  Y<06F0><C800> U<0800>  V<08C0><9600> S<7DC9><CC00> U<8BC9><9C00> <60FC><FFEF><CC00> <61FD><FFEF>,,,pendiente
sys_00125,sys.bin,79156,79232,76,U<0800>U<0800>  <0060><7F00>U<0800>U<08C6><0800>                   <8600>  <6600>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00126,sys.bin,79416,79472,56,] ] <30AF>U<0900><F904>] ]                 ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00127,sys.bin,79488,79506,18,Y<0400>]<CC0C>[`-<CD0C>\,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00128,sys.bin,79520,79626,106,]<F0FF><FFFF><FF04>]<F0FF><FFFF><FF04>] ] ] ] ] ] = ]  <FDDF><5895><FF02>   <F904><0030><FF04> <F608>   <FC01>   <F708>  <00A1><CF00> <0200><0082><FF02> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00129,sys.bin,79760,80034,274, <60BC><7804>  <60CC><9C16>                          <805F>   <805F>   <805F>   <805F>   <50DF>`  <60DF>`  ]<7E04>  ^<7E04>  <0080><FFFF><4F00> <0091><FFFF><4F00>  <4088><2800>  <4088><2800>                R<7F00>  S<7F00>  X<0800>  Y<0700>  Y<0600>  Y<0500>  T<6F01> <4101>U<6F01> <4100><0060><FFFF><CCFF><FF04><0060><FFFF><CCFF><FF00> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00130,sys.bin,80088,80138,50,U<28DF>` S<1BFC><FFFF><2C00>U<954F>  [<B56F><41F9><FF06>U<C62F>  <20EF><C00D>W<EB0C>U,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00131,sys.bin,80296,80366,70, <9910><C78C>`                <405F>Y<0500><F904>]<0072><48FD> <406F>_`<FE01>]<80FF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00132,sys.bin,80416,80498,82,  <8803> *<10B7><BC06>                 ]<0073><48FD> -<0073><48FD> ]<A0FF><FFFF><0600>-<A0FF><FFFF><0600>],,carácter repetido dominante (probable relleno gráfico),revisar
sys_00133,sys.bin,81086,81170,84, !<5F00><D1AF> 1<4F00><E16F>                   <0020> <0040><0200>   <0012>D<1A00>U<88FF><FFFF><FF04> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00134,sys.bin,82146,82170,24,`T<6F00>Y<34FF><FFFF><0800><2024> <0030><FF06>Y,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00135,sys.bin,82208,82290,82,    &<03B6><CC18>                 Y<0441><44FA> Y<0041><44FD> Y<34FF><FFFF><0600>Y<60FF><FFFF><0500>Y,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00136,sys.bin,82890,82994,104,<FF0A><F800><FB02>                  <6800>     <0082><0420><FF58>`    U<28FC><FFFF><6F00>  <CC00> U<F98F><FA53><FF05>  <DC44><4400>U,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00137,sys.bin,84014,84098,84,                 <0040><CACC><FF01> T<FF3A><0050><FF02>W<CFCC><FFBF><0500>V<2D00> <F904>P`<FCFA><EF04>   <FC04>P,,,pendiente
sys_00138,sys.bin,84816,85740,924,                                                         <0030><6F00>  <0050><6F00>                                                          <0060><5F00>  <0060><3F00>                                                          <0060><3F00>  <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800> <0090><DFA4><FFCF><3500><0010><FFAF><FF00><C00F>U<2BFE><2ABF> <0060><FF03>,,baja densidad de texto (posible mezcla con datos),revisar
sys_00139,sys.bin,85808,86800,992,                 <0070><AF00>  <0090><AF00>   <0400>   <0500>                                                  <00A0><9F00>  <00A0><7F00>   <0500>   <0400>                                                  !<6F00>  1<5F00>   <0400>  <0010><0500>                                                  2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                                             Q<FFFF><FFFF><FF0C>,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00140,sys.bin,86856,87066,210, !<1FF7><5F00>                      <0010><8800>      <00A0><CF00>  !<6F00>  [<1F00>  [<0C00>  <C2FF><0300>  <C2DF>` <0092><FF1C>  <00A2><FF1A> <0030><D7FF><FF04>                      <0040><2800>  <0020><1400>  <0080><4F00>  <0080><4F00> ',,carácter repetido dominante (probable relleno gráfico),revisar
sys_00141,sys.bin,87222,87320,98,` ]<0400>  Y<0400>  ]<0400>                       <6008>       <C00F>   <F008> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00142,sys.bin,87586,87698,112,<FFFF><FFFF><0F00><F0FF><FFFF><FFFF><0F00> P   0   ^   <00FF>                        !<FC00><0070><FFFF><FFFF><0F00><00A0><FFFF><FFFF><FC00>B,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00143,sys.bin,87712,87762,50,[<0A00>U<0B00>^<0700>Z<0600><A1DF>`Z<0700><C1BF> _<0200><F81D> _<0200><F81A> <40DF>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00144,sys.bin,87768,87912,144, A<FFEF><0400> 1<FF8F>  U<BE06>  V<4C00>  <10FE><0300>  <70FF><0200>  <F68F>   <FE3E>  <00B0><FF06>   <7C01>  <0090><1700>                  <0050><D9FF><FF04> ]<FF5B><F804> Q<DF29><F804> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00145,sys.bin,88036,88192,156,!<3F00>  <00B0><8F00>  Z<0C00>  <10FA><1D00>  <B3DF>` <0020><E7DF>` K<FF1A>  <30FD><FF18>  <00BE><2700>  <309C><0500>                  Y<0400>  ]<0400>  Y<0400>  ]<0400>  Y<0400>  ]<0400> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00146,sys.bin,88428,88446,18,Q<0C00>2<5F00>Q<0C00>B<4F00>R,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00147,sys.bin,88576,88850,274, Y<0600>  Y<0400>  V<0800>  Y<0700>  U<0800>  U<0800>                 <6600> <80AF> <5600> <D06F>   <F62F>   <FA0C>  <0080><FF05>  <00B1><DF01>  <72FE><4F00>  <A4FF><1C00> T<FF8F>` [<FF6D>  <00A3><4800>  <0099><2700>                                   <2048>   <2048> <8F0F> <906F>   <A05F> <8F0F> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00148,sys.bin,88892,88958,66,Q<0E00>Y<3F00>S<0C00>Z<1D00>T<0C00>                       ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00149,sys.bin,89088,89136,48, <CF00>Q<0C00> <CF00>Q<FC8C> <CF00>Q<0C00> <CF00>Q<8C46><40FF><FFFF><FFFF><FF4F><40FF><FFFF><FFFF><FF0F>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00150,sys.bin,89152,89228,76, <CF00>Q<0C00> <CF00>Q<0C00>                      <0090><C900>U<FFCC><0A00> U<FFCC>,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00151,sys.bin,89802,89828,26,<FFFF><AEFA><0A00>-`Y<0900><00BC>`Y<0700><0002> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00152,sys.bin,90032,90192,160,                 <CF00>R<0C00> <CF00>S<0B00> <CF00>W<0800> <CF00>Y<0700>  <30FF><0200>  <30FF>` <0010><F86F>  <0020><F86F>  <90FD><EF05>  <90FD><EF04>  <909C><0500>  <908C><0500>                 ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00153,sys.bin,90208,90354,146,  W<2F00>  W<1F00>  <81FF><0500>  <91FF><0300> <40A6><FF4E>  <40A6><FF3E> Q<FFFF><7D01> Q<FFFF><6D00> <0080><8824>  <0080><8814>                   <0010><FD0D>  <0030><FF0A>  4<FF7F>  T<FF6F>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00154,sys.bin,91560,91678,118,  [<0500>     <AB04><10FF>      <F9CF><848F>                  <0080><0600>      Q<0C00>   Y<0800>Y<FFFF><FFFF><8F00>  \,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00155,sys.bin,92392,92538,146, <0080><AF00> <0040><CF00>   U<2F00> <0040><CF00>   <A2FF><0600> <0040><CF00>  A<FF4E>  <0030><9C00>  !<5900>                       <20F9><FF1F>      <0040><FF9F>`     ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00156,sys.bin,92684,92752,68,`  Q<0C00> ]<AF04>   Q<0C00> <0066>`                  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00157,sys.bin,92766,92798,32, !<4F00>\<0600>A<3F00>^<0400>V<0C00>U<1E00>X<0C00>V,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00158,sys.bin,93124,93210,86,  !<4F00>                         <F48C>U<FFFF><FFFF><FF00>U<FFFF><FFFF><FF8C>$<CCCC><CCCC><FF00>$,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00159,sys.bin,93216,93330,114,   <FF00>  <0040><CF00>  <0050><BF00>  <0070><8F00>  !<6F00>  A<3F00>           <1001>       <E31C>    U<FFFF><FFFF><DF3D> <8358>` $,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00160,sys.bin,93356,93442,86,<FF02>   <0090><7F00>!<4F00><F80C>   R<2F00>V<0C00><E05F>                   <0023><1400>  <0050>` ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00161,sys.bin,93476,93562,86,<FF01> <0060><BFA4><FF51>`A<4F00><F90B> A<2F00><FB09> X<0C00><E14F> X<0A00><F14F>                  <0060><0800>  ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00162,sys.bin,94302,94416,114,`  <60FF>`<809F> Z<0B00> <0010><FA3F> <4004> 2<AF00> <30F9><DF03>   <0020><FF0B> <FCEF><0600>    <C10F> <7703>     <0005>                ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00163,sys.bin,94430,94544,114, <806F> \<0A00><806F> ]<0900><4004> B<8F00><4004> R<6F00>  <0030><FF0B>  <0030><FF09>   <D30F>   <E30F>   <0006>   <0006>                ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00164,sys.bin,94856,95016,160,    -<CCFF><FFFF><8F00>      <2054><4800>                                     <0042>`   <0042><0200> \<0300>   Z<0400> <10EF>    ]<0200> <709F>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00165,sys.bin,95392,95490,98,  ]<0200><0080><FFFF><FFFF><0F00>  ^   !<0F00>  <00FF>   !<0F00>                        $,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00166,sys.bin,95776,95810,34,Q<0C00>  ] <0040><8F00>Q<0C00> <CA01>] <0040><8F00>Q,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00167,sys.bin,95904,95962,58,U<FFFF><FFFF><0F00>0 <0070><8F00>U<0800>Q<0D00>0 <0090><5F00>U<0800>R<0C00>0 1<2F00> <FA05>R<2F00> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00168,sys.bin,96112,96162,50, <00FF>   0<F04C>  _<0600>  ^<2000>  Y<FFFF><FF04> [<0200>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00169,sys.bin,96686,96778,92,                 Q<0C00>1<5F00>] <0040><8F00>Q<0C00>[<0B00>] <0040><8F00>Q<0C00><D4DF>`] <0040><8F00>Q<4CC7><FF1B> ],,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00170,sys.bin,96816,97030,214,                U<0800>W<0800><0034> U<0D00>  _<0200>  <10FD><0500>  <A09F>   <D2AF>  <0050><FD1C>  <00A4><FF09>  <60FF><8F00>  <C0FF><4C00>  <6059>   <7027>                                    <0084><0200>      Y,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00171,sys.bin,97064,97168,104,  2<4F00> <F00C>Y<0400>  <40FD><0A00> <F00C>Y<0400> <0030><FD9F>                         Q<FFFF><FFFF><FF08>A<BC58><0300> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00172,sys.bin,97448,98016,568,     <F7FF><FFFF><FF04>    <0060><EF01>]  <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                      <0041><0300>      Z<1F00>      <00FF><6F00>      <609F><DF00>      <C02F><FB03>  4<0A00>  <F20C><F509>  <F00C>Y<0400> <0040><CF02> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00173,sys.bin,98096,98282,186,                  <0080><AF00>  !<8F00>  U<2F00>  [<1D00>  <70FF><0600>  <D4FF><0300> <0073><FE6F> <0010><64E9><FF2C>  <F0FF><9F01> !<FFFF><4A00>  <A048>  <0060><5803>                  $<0600><0010><FF00> @<0080><4F00>  <00B0><8F00> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00174,sys.bin,98352,98936,584,                T<3E00>P  1<5F00> <00A4>`<609F>  <0010><0500>   <F32F>      <0060><FF06>      <A2FF><5F00>      <D46B>`                      2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  <F949><F40F>  <0040>`  <FFFF><FF6F>     ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00175,sys.bin,99128,99314,186, <C04F>   <F0FF><FF8F>  <C04F>                   <0020><3400>  <4044><4444>` <00A0><EF00>  <F0FF><FFFF><0400> R<FF04>  <F04D><4444>` X<FA0A>  <F00C>   ^<E21F>  <F00C>   <30BF><706F>  <F0FF><FF8F>                  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00176,sys.bin,99352,99474,122, <FC00>U<0800>  <E16F>  <FC00>U<0800>  <FC0A>  <FC00>U<0800> <0080><DF01>  <FCFF><FFFF><0800>                 <0085><7802>  <0030><1400>  <D1FF><FF9F>  !<4F00>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00177,sys.bin,99710,99748,38,`U<8F00>W<4F00><0040><FF04>]<0400>U<FF01>_<4F00><0040><FF1E>]<0400>U<FF08>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00178,sys.bin,99862,99952,90, <0050><FF16><82FF>`    A<5F00>[<0900>    S<0E00>T<0D00> <FCFF><FF8F> U<0C00>Q<0F00>                ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00179,sys.bin,100440,100482,42, !<4F00> <0090><6F00>!<4F00> !<4F00> <0040><EF01>U<0E00> !<4F00>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00180,sys.bin,100488,100630,142, !<4F00>  <90FF><FF5E>  !<4F00>  <0041><4400>                      <FCDF><8F00>  <F21F><D04F>  <FC33><FF05>  <F70A><60AF>  <FC00><F43F>  <FE04><10FF>` <FC00><70EF>`<0030><EF00>[<0600> <FC00>[,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00181,sys.bin,100768,100862,94,                         <8688><8848> U<0C00>Q<0F00>    R<0F00>V<0C00>    !<8F00>^,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00182,sys.bin,102536,103000,464,    Q<FFCF><F0FF><8F00>                             2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00183,sys.bin,103072,103232,160,     <3014><0040>                 <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>        <FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00184,sys.bin,103316,103426,110,  <3000> <4000> <4080>   ``<0300>`<4000>                        <0020><8748>      W<FFFF><0800>     ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00185,sys.bin,103672,103718,46, Y<BF01> D<FF3E><E3FF><3E00> <60FF><FF08> ^<FFDF><FDFF><DF00> <E4FF><FF6F> ^<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00186,sys.bin,104392,104654,262, V<1AFF>` <F00C>W<0800> Q<8F8F>  <F40A>Z<0500> <00A0><FF1F>  <F6AF><A5EF>` <0060><FF0A>  <F8FC><FF2B>  <0040><FF02>  <FB03><0200>  <0060><AF00>  <FD00>   A<2F00>  <4400>   <0041><0400>  <F30A>Y<0400> [<8A05>  <F806>\<0400> <60FE><CD06>  <F806><20FF>  <F32D>   <F35E><D58F>  <F44D><63CE>  <90FF><FF08>  <C1FF><FF5E>  <0041><0400>  <0042><2400>                 #<FFFF><FFFF><2C00>V<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00187,sys.bin,104660,104774,114,<FFDF><0300><0060><FFFF><FFFF><0900> <E4FF><FF4E>  <F9FF><FFBF>` <60FF><FF06>  <B1FF><FF2E>  X<7F00>  <10FC><EF03>  <0080><0800>  D<4F00>      <0050><0600>         V<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00188,sys.bin,104780,104814,34,<FFEC><3A00>X<FFFF><FFFF><0F00>Y<FFFF><FFFF><8F00>T<FFFF><FFFF><0D00>[<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00189,sys.bin,105624,105658,34, <0061><FE17>  <806F>Y<0400> <30FF><FFDF>` <B04F>]` ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00190,sys.bin,105880,106570,690,     <F80D>U<1E00>    <0050><DF01>R<7F00> <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800>  <F30C>]<0200> <0080><5F00>  <F808>]<0400> !<3F00>  <F809><20FF>  A<0F00>  <F36F><D58F>  Q<5F02>  <90FF><FF09>  1<FF06>  <0041><0400>   <4300>                  <D00F>_  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00191,sys.bin,106608,106698,90, <F26F><F64F>  <F6DD><AFFF>` <90FF><FF09>  <90FF><FF2B>  <0042><1400>  R<0D00>      T<0800>      <0041><0200>  Q<FF09>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00192,sys.bin,106736,106818,82, W<9F00> <0020><FFF9><AEDF>  <10EF><DE00>  <E6FF><FF1A>  <A04F><FA03>  Y<0800>  <F40A><F65F>  [<0400>  <4301><5007>  <0043>` 1,,baja densidad de texto (posible mezcla con datos),revisar
sys_00193,sys.bin,106856,111594,4738,    A<DFFF><FFF8><2F00>    <0050><FF6F><FDFF><0500>     <4202><4004>                      2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                                                                           <DA01>  <0010><DA01>                                                          <0010><CD01>  <0010><AD00>                                                          <0010><AD00>  <0030><AD00>                                                          <0030><8F00>  <0030><6F00>                                                          <0030><6F00>  <0060><6F00>                                                          <0060><4F00>  <0060><3F00>                                                          <0070><3F00>  <00A0><3E00>                                                          <00A0><1D00>  <00A0><1D00>  <0010><FD03>  <0020><FF03>   <3100>   <3100>                                                  <0020><FF02>  <0030><EF02>   <2300>   <1300>                                                  <0040><DF01>  <0050><DF01>   <1300>   <1400>                                                  <0060><DF00>  <0060><BF00>   <0400>   <0400>                                                  <0080><AF00>  <0090><9F00>   <0400>   <0600>                                                  <00A0><9F00>  <00A0><6F00>   <0400>   <0400>                                                  1<6F00>  1<5F00>   <0400>  <0010><0400>                                                  2<5F00>  3<3F00>  <0010><0300>  <0010><0300>                                                                                                           <DA01>  <0010><DA01>                                                          <0010><CD01>  <0010><AD00>                                                          <0010><AD00>  <0030><AD00>                                                          <0030><8F00>  <0030><6F00>                                                          <0030><6F00>  <0060><6F00>                                                          <0060><4F00>  <0060><3F00>                                                          <0070><3F00>  <00A0><3E00>                                                          <00A0><1D00>  <00A0><1D00>  <0010><FD03>  <0020><FF03>   <3100>   <3100>                                                  <0020><FF02>  <0030><EF02>   <2300>   <1300>                                                  <0040><DF01>  <0050><DF01>   <1300>   <1400>                                                  <0060><DF00>  <0060><BF00>   <0400>   <0400>                                                  <0080><AF00>  <0090><9F00>   <0400>   <0600>                                                  <00A0><9F00>  <00A0><6F00>   <0400>   <0400>                                                  1<6F00>  1<5F00>   <0400>  <0010><0400>                                                  2<5F00>  3<3F00>  <0010><0300>  <0010><0300>                                                                  <0010><3400>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00194,sys.bin,111680,111976,296,                 <4144><4400>  <3044><4444>` <F4FF><FF6F>  <C0FF><FFFF><0400> <F44A><84FF>  <C07F><4444>` <F408>]<0300> <C04F>   <F408><63EF>  <C04F>   <F4FF><FF6F>  <C04F>                   <4044><4444>  <4144><4444>  <F0FF><FFFF>  <F4FF><FFFF>  <F04D><44FD>  <F44D><4444>  <F00C>]  <F40C>   <F00C>]  <F40C>   <F00C>]  <F4FF><FF4F>  <0002><1001>      <108F><D00B>      <4157><6445> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00195,sys.bin,112400,112426,26, <FC00>] U<FF04><80FF><0F00> <FC00>] U,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00196,sys.bin,112550,112610,60, U<0C00>V<0B00><0080><FFFF><FFFF> W<0800>U<0C00> <809F><44FF>` <F40C>[<0B00> <E0FF><FFFF><0600> <F40C>R<0E00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00197,sys.bin,112896,112930,34,Q<FFFF><FFFF><0F00> <F4FF><FFFF><0400>Q<0F00>!<0F00>    !,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00198,sys.bin,113240,113354,114, <CF00><FA09>  <FF8F>Y<0400> <CF00><F23F>  <FF0D>Y<0400> <CF00><80CF>  <FF04>Y<0400> <CF00>_<0600>                         <FF00>] U,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00199,sys.bin,113392,113422,30,A<3F00>] U<0800>!<0F00>T<0E00>] U<0800>!,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00200,sys.bin,113680,113722,42, <F808>Q<0C00> <F40C>R<0F00> <F808>Q<0C00> <F40C>R<0F00> <F808>Q<0C00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00201,sys.bin,114040,114144,104, <FF00>Y<0800> <E16F><B09F>  <FF00>Y<0800> <40FF><F71E>  <FF00>Y<0800> Z<FF04>  <FF00>Y<0800> R<BF00>  <FF00>Y<0800>                ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00202,sys.bin,114368,114466,98,                <0043> <0010><2400> <4103>  ] <0040><8F00> <F40C>  ] <0040><8F00> <F40C>  ] <0040><8F00> <F40C>  ],,carácter repetido dominante (probable relleno gráfico),revisar
sys_00203,sys.bin,114604,114786,182, <FC03> <40FF><FFFF><0800><40FF><FF0F> <F904> <F808>Q<0C00> <F4FF><FFFF><0300> <F808>Q<0C00> <F48E><8816>  <F808>Q<0C00> <F40C>   <F808>Q<0C00> <F40C>   <F808>Q<0C00> <F40C>                           <FF00>   <0080><8F00>  <FD03>   <0080><8F00>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00204,sys.bin,114928,115058,130, [<0800>  <50EA><DF4A>  <20FF>`  <0080><4F00>                          X<FF02>  <FF00>Y<0800> <20FF><FB0C>  <FF00>Y<0800> <C08F><E18F>  <FF00>Y<0800> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
