id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e0_01197,e0.bin,956854,957126,272," Your presence is welcome!<FF02><FF01> <FF1B>Agastya Tree<FF03>Will you inscribe your story on me?<FF02><FF0E> <FF01>   <FF1B>Agastya Tree<FF03>Take care on your journey, young ones",,,pendiente
e0_01198,e0.bin,958482,961752,3270,<FFFF><5200><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> <FFFF><D012> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>     <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e0_01199,e0.bin,962052,962992,940,                                                                                                                                                                                                                                                                                                                                                                                          <FF26><5700><6011> <FF60> <FF55> <8011> <FF67><0001><FF55> <F011> <FF54> <4011> <FF68> <FF55> <6012> <FF61> <FF2C>`<090B> <FF21>   <FF68> <FF61> <FF24><5700><FF4B> <FF25><5700><FF2C>`<090B> <FF21> <FF60> <FF55> <6012> <FF61> <FF25><5700><FF2C>`<090B> <FF21> <FF1B>Agastya Tree<FF03>Young ones,,carácter repetido dominante (probable relleno gráfico),revisar
e0_01200,e0.bin,962998,963270,272," Your presence is welcome!<FF02><FF01> <FF1B>Agastya Tree<FF03>Will you inscribe your story on me?<FF02><FF0E> <FF01>   <FF1B>Agastya Tree<FF03>Take care on your journey, young ones",,,pendiente
e0_01201,e0.bin,964626,967896,3270,<FFFF><5200><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> <FFFF><D012> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>     <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e0_01202,e0.bin,968196,969136,940,                                                                                                                                                                                                                                                                                                                                                                                          <FF26><5700><6011> <FF60> <FF55> <8011> <FF67><0001><FF55> <F011> <FF54> <4011> <FF68> <FF55> <6012> <FF61> <FF2C>`<090B> <FF21>   <FF68> <FF61> <FF24><5700><FF4B> <FF25><5700><FF2C>`<090B> <FF21> <FF60> <FF55> <6012> <FF61> <FF25><5700><FF2C>`<090B> <FF21> <FF1B>Agastya Tree<FF03>Young ones,,carácter repetido dominante (probable relleno gráfico),revisar
e0_01203,e0.bin,969142,969414,272," Your presence is welcome!<FF02><FF01> <FF1B>Agastya Tree<FF03>Will you inscribe your story on me?<FF02><FF0E> <FF01>   <FF1B>Agastya Tree<FF03>Take care on your journey, young ones",,,pendiente
e0_01204,e0.bin,970770,973564,2794,<FFFF><8600><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0300><FFFF><241E> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0300><160F>` <6012>  <0D00><022E> <0706> <5811> <0812>                                                                                                                                                                                             <4200> <FFFF><FFFF><0301>`e<0B80>  <FFFF><FFFF><0301>`h<0E80>  <4200> <FFFF><FFFF><0301>`c<0980>  <FFFF><FFFF><0301>`h<0C80>  <4200> <FFFF><FFFF>a`c<0680>  <FFFF><FFFF><0301>`f<0F80>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <4200> <FFFF><FFFF><0301>`b<0A80>  <FFFF><FFFF><0301>`f<0E80>  <4200> <FFFF><FFFF><0301>`e<0880>  <FFFF><FFFF><0301>`f<0D80>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e0_01205,e0.bin,976116,976160,44,<FF28><0900><FF21>   <FF1B>Monster<FF03>Ygnaiih,,,pendiente
e0_01206,e0.bin,976166,976182,16, ygnaiih,,baja densidad de texto (posible mezcla con datos),revisar
e0_01207,e0.bin,976188,976216,28, thflthkh'ngha,,baja densidad de texto (posible mezcla con datos),revisar
e0_01208,e0.bin,976222,976240,18,<FF03>Yog-Soth,,baja densidad de texto (posible mezcla con datos),revisar
e0_01209,e0.bin,976246,976346,100,<FF02><FF01>   <FF1B>Maki<FF03>Hold it. That thing looks really<FF03>strong,,,pendiente
e0_01210,e0.bin,976352,976620,268,<FF02><FF04><FF1B>Maki<FF03>Shouldn't we go to the shrine like<FF03>Tsutomu said? We might find something.<FF02><FF01> <FF1B>Monster<FF03>I am the key and the guardian of the<FF03>gate,,,pendiente
e0_01211,e0.bin,976626,976662,36, Yog-Sothoth's son,,,pendiente
e0_01212,e0.bin,976668,976734,66,<FF02><FF04><FF1B>Monster<FF03>The gate will not open,,,pendiente
e0_01213,e0.bin,976740,976800,60, For those<FF03>without credentials,,,pendiente
e0_01214,e0.bin,976806,976822,16, Y'bthnk,,sin palabras reconocibles (probable gráfico/opcode),revisar
e0_01215,e0.bin,976828,976846,18,<FF02><FF01><FF1B>Nanjo<FF03>,,baja densidad de texto (posible mezcla con datos),revisar
e0_01216,e0.bin,976852,976972,120,I think I've lost my taste for fish!<FF03>The stench of the thing,,,pendiente
e0_01217,e0.bin,976978,977354,376,"<FF02><FF04><FF1B>Nanjo<FF03>I'm sorry, <FF07>, but we haven't<FF03>a prayer against this thing at present!<FF02><FF04><FF1B>Nanjo<FF03>Just this once, we'll have to heed<FF03>the advice of that dubious young man!<FF02><FF01>   <FF1B>Yog-Sothoth Jr!<FF03>You hold",,,pendiente
e0_01218,e0.bin,977360,977394,34, the Expel Mirror,,,pendiente
e0_01219,e0.bin,977400,977476,76,<FF02><FF04><FF1B>Yog-Sothoth Jr!<FF03>But you cannot pass,,,pendiente
e0_01220,e0.bin,977482,977536,54, until you have<FF03>defeated me,,,pendiente
e0_01221,e0.bin,977542,977822,280,"<FF02><FF01>   <FF1B>Mark<FF03>I knew it was gonna say that.<FF03>Let's do this, <FF07>.<FF02><FF01> <FF1B>Elly<FF03>If we leave this creature be, it could<FF03>grow to be larger than a farmhouse",,,pendiente
e0_01222,e0.bin,977828,977976,148,<FF02><FF04><FF1B>Elly<FF03>We must defeat it now.<FF02><FF01>  <FF1B>Ayase<FF03>Are we really fighting this thing,,,pendiente
e0_01223,e0.bin,977984,978000,16,<FF03>It's so,,sin palabras reconocibles (probable gráfico/opcode),revisar
e0_01224,e0.bin,978006,978034,28, nasty-looking,,,pendiente
e0_01225,e0.bin,978040,978112,72,<FF02><FF01>  <FF1B>Brown<FF03>What a tasteless creature,,,pendiente
e0_01226,e0.bin,978118,978950,832," And ugh,<FF03>that horrible smell. Frickin' gross.<FF02><FF01> <FF1B>Reiji<FF03>Now's not the time to bitch and moan!<FF02><FF04><FF1B>Reiji<FF03>If we don't beat this thing, we'll<FF03>never get our hands on that bastard.<FF02><FF01><0A00> <0015> <8015> <8816> <C017> <9819> <901A> <001B> <E81B> <801C> <281D>                                                                                                                                                                                                                         <3D00><2800><FFFF>",,,pendiente
